Product_id,Product_category,Product_launch_date,Product_launch_Time,Product_source,google_search-keyword
IS283924CH,sliver,22-04-2020,15:02:40,google,sell in bulk online
WJ524131HE,platinum,22-04-2020,15:05:43,website,
PT404220ZA,platinum,22-04-2020,15:18:17,website,
XZ584348RW,sliver,22-04-2020,15:21:03,google,sell on amazon
FS791930XU,platinum,22-04-2020,15:22:27,website,
PP838822JY,platinum,22-04-2020,15:23:03,tele-sales,
GW896297GU,platinum,22-04-2020,15:23:28,android,
CI774511FY,platinum,22-04-2020,15:40:49,google,sell in bulk online
EO954126VD,platinum,22-04-2020,15:42:05,whatsapp,
GA474168ZM,platinum,22-04-2020,15:42:40,google,sell on internet
FE561033ZG,platinum,22-04-2020,16:09:29,tele-sales,
AB786972SC,platinum,22-04-2020,16:10:44,website,
VU816794VQ,platinum,22-04-2020,16:13:43,website,
TM486771ET,platinum,22-04-2020,16:26:27,google,sell in bulk online
AK252953WC,sliver,22-04-2020,16:28:46,website,
XN373422WQ,platinum,22-04-2020,16:47:50,google,sell online
WR667920ME,platinum,22-04-2020,16:48:34,website,
RL763424BW,sliver,22-04-2020,16:56:48,website,
QB492653UM,gold,22-04-2020,17:00:09,google,bulkpro
QL341950DW,sliver,22-04-2020,17:05:34,google,bulkpro
YX414284DL,bronze,22-04-2020,17:34:16,website,
XH671780OQ,platinum,22-04-2020,17:38:06,tele-sales,
LF327099HY,gold,22-04-2020,17:53:39,tele-sales,
YS848783HA,platinum,22-04-2020,18:02:37,android,
VB627260IN,bronze,22-04-2020,18:10:44,website,
AI723792QH,platinum,22-04-2020,18:12:05,website,
XZ111238HP,platinum,22-04-2020,18:25:46,tele-sales,
FD849954KD,platinum,22-04-2020,18:47:49,website,
BH678647RO,sliver,22-04-2020,18:57:44,google,sell in bulk online
EK693373KC,sliver,22-04-2020,19:11:02,google,sell in bulk online
CO192772EO,platinum,22-04-2020,19:34:31,google,sell online
ZM581155IZ,platinum,22-04-2020,19:34:43,google,sell on amazon
VM393464RA,platinum,22-04-2020,19:38:39,website,
AH688464TC,platinum,22-04-2020,19:41:01,facebook,
VY921564PL,sliver,22-04-2020,19:45:03,website,
EJ902992XJ,platinum,22-04-2020,19:45:33,website,
MI223829JE,platinum,22-04-2020,19:49:10,tele-sales,
NX687096BP,platinum,22-04-2020,20:00:25,google,bulkpro
WA146626BU,platinum,22-04-2020,20:01:46,google,sell in bulk online
OM956258AD,sliver,22-04-2020,20:30:06,google,sell in bulk online
JH101914ZG,platinum,22-04-2020,20:34:52,google,sell in bulk online
BN654179XJ,platinum,22-04-2020,20:35:42,website,
IQ679216HQ,platinum,22-04-2020,20:36:30,website,
SK387383JT,platinum,22-04-2020,20:37:34,google,sell in bulk online
IB564460DG,gold,22-04-2020,21:08:12,google,sell in bulk online
BT853863XW,platinum,22-04-2020,21:11:54,google,sell in bulk online
UB977813EE,platinum,22-04-2020,21:24:07,tele-sales,
XY998544PK,sliver,22-04-2020,21:35:10,website,
DG832363GN,platinum,22-04-2020,21:42:02,google,sell on amazon
PP324284FA,platinum,22-04-2020,21:51:25,Youtube,
WV254267NW,sliver,22-04-2020,21:53:06,google,sell in bulk online
ZP902752NP,platinum,22-04-2020,21:54:57,Youtube,
SH252732PX,platinum,22-04-2020,21:58:07,Youtube,
JY347518CE,platinum,22-04-2020,21:59:12,Youtube,
YS747171XI,sliver,22-04-2020,22:00:07,website,
EW505431MB,platinum,22-04-2020,22:02:34,Youtube,
EK231852ZT,platinum,22-04-2020,22:02:49,website,
SG366673SL,platinum,22-04-2020,22:04:06,Youtube,
EW658737RO,platinum,22-04-2020,22:12:10,website,
WC137624LV,platinum,22-04-2020,22:13:54,google,sell on amazon
RD846030DT,gold,22-04-2020,22:19:17,android,
BG149889KP,platinum,22-04-2020,22:21:04,google,sell in bulk online
QP126998NT,sliver,22-04-2020,22:26:14,website,
LH314315UZ,sliver,22-04-2020,22:35:00,google,sell in bulk online
NI289154UG,platinum,22-04-2020,22:39:44,website,
NV309629PV,platinum,22-04-2020,22:47:53,website,
MQ422651ZF,sliver,22-04-2020,22:48:54,website,
DH319950OY,platinum,22-04-2020,22:54:14,google,sell in bulk online
LZ252890OK,sliver,22-04-2020,23:00:04,android,
HM759651MP,sliver,22-04-2020,23:10:03,website,
ET395797VY,platinum,22-04-2020,23:32:23,website,
KS853034TG,bronze,22-04-2020,23:33:22,website,
NZ672857AA,platinum,22-04-2020,23:41:52,website,
VY433299MZ,sliver,22-04-2020,23:48:40,website,
TJ474591PA,sliver,22-04-2020,23:49:20,android,
UI759597SY,sliver,22-04-2020,23:49:49,google,sell online
UK731324PG,sliver,22-04-2020,23:49:54,website,
CT549646WC,platinum,23-04-2020,0:14:48,website,
TW387141XM,sliver,23-04-2020,0:16:20,android,
SA229739NY,platinum,23-04-2020,0:48:46,website,
QF365661PR,platinum,23-04-2020,1:12:15,google,sell in bulk online
CB889894OL,sliver,23-04-2020,1:18:01,website,
RG602657CR,bronze,23-04-2020,4:06:18,google,bulkpro
RU152782HG,sliver,23-04-2020,5:03:06,website,
WI358027BB,bronze,23-04-2020,5:14:05,website,
CL682883NC,platinum,23-04-2020,5:20:39,website,
ZI411093QW,platinum,23-04-2020,6:36:08,google,sell in bulk online
FV638845MR,bronze,23-04-2020,7:11:51,website,
PE134050MR,platinum,23-04-2020,8:35:07,website,
DZ276587KK,bronze,23-04-2020,8:48:59,website,
UY338226XE,platinum,23-04-2020,9:07:10,website,
QE523010MS,platinum,23-04-2020,9:24:44,google,sell on amazon
VZ763674GM,platinum,23-04-2020,9:27:08,whatsapp,
TW451957FB,platinum,23-04-2020,9:33:49,google,sell online
WG279592ZP,sliver,23-04-2020,9:46:26,website,
DC545237TT,platinum,23-04-2020,9:53:42,google,sell in bulk online
DW199936EZ,sliver,23-04-2020,10:20:50,website,
UM575211SA,sliver,23-04-2020,10:40:10,website,
KW917713YU,platinum,23-04-2020,10:41:17,tele-sales,
LV524983HO,platinum,23-04-2020,10:44:06,website,
PS995133TE,sliver,23-04-2020,10:45:59,google,sell in bulk online
SU231552PI,platinum,23-04-2020,10:56:06,tele-sales,
YG843295WY,platinum,23-04-2020,11:01:52,Youtube,
PZ614675VD,platinum,23-04-2020,11:06:03,google,sell in bulk online
QQ879734YH,platinum,23-04-2020,11:12:22,website,
DP566599MZ,bronze,23-04-2020,11:36:28,google,sell in bulk online
MO685456NF,sliver,23-04-2020,12:09:05,website,
MT694687GF,platinum,23-04-2020,12:15:42,android,
MY682186PS,platinum,23-04-2020,12:18:18,google,sell in bulk online
WQ732314LQ,sliver,23-04-2020,12:24:13,website,
HQ772776LR,platinum,23-04-2020,12:27:03,website,
IV485189VQ,gold,23-04-2020,12:36:16,website,
RR374568ZW,platinum,23-04-2020,12:39:06,website,
JN819151SA,platinum,23-04-2020,12:39:44,tele-sales,
LI656414TR,sliver,23-04-2020,12:48:22,website,
KK362480RB,platinum,23-04-2020,13:03:13,tele-sales,
AR871953AW,sliver,23-04-2020,13:06:23,website,
QI266398UL,platinum,23-04-2020,13:13:37,website,
VL326225IK,platinum,23-04-2020,13:15:30,google,sell in bulk online
HH739060ZY,platinum,23-04-2020,13:16:58,website,
AI531917UX,platinum,23-04-2020,13:27:51,google,sell in bulk online
CO976737IC,platinum,23-04-2020,13:31:25,tele-sales,
OZ784365KT,platinum,23-04-2020,13:31:37,google,sell in bulk online
WI811740PW,platinum,23-04-2020,13:43:32,website,
VO115599WF,gold,23-04-2020,13:56:41,website,
IH673645AC,sliver,23-04-2020,14:03:48,google,bulkpro
TP488017JO,platinum,23-04-2020,14:06:19,google,bulkpro
KC139312SY,gold,23-04-2020,14:07:34,android,
GQ447523PK,gold,23-04-2020,14:09:49,website,
BJ941640PY,platinum,23-04-2020,14:10:47,website,
YE498527XS,platinum,23-04-2020,14:17:09,android,
AI211643WK,bronze,23-04-2020,14:30:42,google,sell in bulk online
QW202989VP,platinum,23-04-2020,14:57:48,google,sell in bulk online
DL491280SF,platinum,23-04-2020,15:09:15,google,sell in bulk online
CE452581PX,platinum,23-04-2020,15:10:58,google,sell online
WF827419MK,sliver,23-04-2020,15:15:49,website,
IS445523EP,bronze,23-04-2020,15:16:03,website,
ZL699198DS,sliver,23-04-2020,15:17:32,website,
YX942461FQ,platinum,23-04-2020,15:18:35,website,
GO551127RU,platinum,23-04-2020,15:26:58,android,
OD581457LP,platinum,23-04-2020,15:27:38,website,
PE189745WN,platinum,23-04-2020,15:28:46,website,
KS449061MV,platinum,23-04-2020,15:32:15,tele-sales,
ZF893849SN,sliver,23-04-2020,15:41:21,website,
CZ335073AP,sliver,23-04-2020,15:42:08,website,
CO101182KV,platinum,23-04-2020,15:42:20,website,
IS617176ZH,platinum,23-04-2020,15:42:22,android,
MR881288PC,sliver,23-04-2020,15:46:59,website,
VK115218ZD,gold,23-04-2020,15:49:15,website,
UR173557OP,platinum,23-04-2020,15:52:32,google,sell in bulk online
VG783834QX,sliver,23-04-2020,16:02:54,google,sell online
NH501846LQ,platinum,23-04-2020,16:03:56,google,bulkpro
DH544279VB,platinum,23-04-2020,16:05:48,tele-sales,
WE242367FG,gold,23-04-2020,16:06:24,website,
AF531880AB,platinum,23-04-2020,16:07:14,website,
JH204368KB,platinum,23-04-2020,16:08:31,google,bulkpro
XC791781CB,sliver,23-04-2020,16:10:48,google,sell in bulk online
GE587881CG,gold,23-04-2020,16:11:00,website,
GZ725894HC,platinum,23-04-2020,16:12:44,website,
EI629828RB,platinum,23-04-2020,16:13:41,website,
IE437989NT,platinum,23-04-2020,16:15:34,tele-sales,
YW281167JV,platinum,23-04-2020,16:31:49,google,sell online
ZU347591DT,platinum,23-04-2020,16:32:48,website,
EM516374HK,sliver,23-04-2020,16:34:32,website,
ZT352035PP,platinum,23-04-2020,16:37:59,google,sell in bulk online
BE155958FF,bronze,23-04-2020,16:38:20,website,
QW926719BK,sliver,23-04-2020,16:38:37,website,
OT828550BO,platinum,23-04-2020,16:41:05,website,
DB439895IK,platinum,23-04-2020,16:43:02,website,
YT529051DF,platinum,23-04-2020,16:45:36,website,
NT503921UO,bronze,23-04-2020,16:49:00,google,bulkpro
CH912250YP,gold,23-04-2020,16:53:51,google,bulkpro
CU974598NL,sliver,23-04-2020,16:56:28,google,sell online
JZ165866AB,platinum,23-04-2020,17:01:31,website,
IU746112XO,platinum,23-04-2020,17:01:50,tele-sales,
CW704874YA,platinum,23-04-2020,17:04:12,website,
FX622683JS,platinum,23-04-2020,17:04:27,website,
DN161180QH,platinum,23-04-2020,17:05:35,website,
CS145877TL,platinum,23-04-2020,17:37:47,tele-sales,
GJ587129UV,platinum,23-04-2020,17:37:50,google,bulkpro
JQ252685XX,gold,23-04-2020,17:42:33,website,
BZ223329FE,gold,23-04-2020,17:56:06,website,
DE494326YI,sliver,23-04-2020,17:59:29,google,sell in bulk online
UR172470UY,sliver,23-04-2020,18:00:45,website,
RA109216YI,sliver,23-04-2020,18:09:59,google,sell in bulk online
ZP565099XI,platinum,23-04-2020,18:13:48,website,
RA455491VY,platinum,23-04-2020,18:32:32,website,
OE679778CZ,platinum,23-04-2020,18:32:58,android,
YL305430UM,gold,23-04-2020,18:36:46,android,
IV289049UJ,platinum,23-04-2020,18:56:00,whatsapp,
ZY608289TZ,platinum,23-04-2020,18:58:09,website,
EF359349KH,platinum,23-04-2020,19:20:45,whatsapp,
YJ614625EZ,sliver,23-04-2020,19:20:53,tele-sales,
OD172864UQ,platinum,23-04-2020,19:24:00,website,
OI726396ZF,platinum,23-04-2020,19:31:04,website,
RO188374LS,platinum,23-04-2020,19:39:58,website,
CM402646ZQ,sliver,23-04-2020,19:48:58,website,
XG676626WE,platinum,23-04-2020,19:49:06,google,sell in bulk online
QC193036UH,platinum,23-04-2020,19:51:33,website,
LH513464JT,platinum,23-04-2020,20:00:31,google,sell in bulk online
HS722227YT,platinum,23-04-2020,20:02:52,google,sell in bulk online
IB872990SE,platinum,23-04-2020,20:29:41,website,
ZB914718RB,platinum,23-04-2020,20:33:22,google,bulkpro
XG908538RU,platinum,23-04-2020,20:34:35,website,
GC332260PV,gold,23-04-2020,20:53:20,android,
SY637397NI,platinum,23-04-2020,21:07:38,tele-sales,
ZZ187839IZ,sliver,23-04-2020,21:18:43,website,
QX798584OC,platinum,23-04-2020,21:41:49,google,sell in bulk online
NT451542KZ,sliver,23-04-2020,21:41:56,website,
IL364115AT,platinum,23-04-2020,21:48:28,Youtube,
GB105344HM,platinum,23-04-2020,21:56:07,google,bulkpro
TR943056VW,bronze,23-04-2020,22:13:44,website,
EZ591095QT,platinum,23-04-2020,22:14:57,website,
QW375748EI,sliver,23-04-2020,22:20:25,google,bulkpro
DW531285OR,platinum,23-04-2020,22:24:27,website,
OG777699SL,platinum,23-04-2020,22:33:14,website,
WP174280RU,platinum,23-04-2020,22:59:50,website,
EV986770YS,platinum,23-04-2020,23:00:51,android,
AF703347GB,platinum,23-04-2020,23:12:49,google,sell in bulk online
QX374813AZ,platinum,23-04-2020,23:26:47,website,
IX192517MB,sliver,23-04-2020,23:27:46,website,
YB228551CF,platinum,23-04-2020,23:28:30,website,
XV495392CC,platinum,23-04-2020,23:34:40,website,
JU666642OE,platinum,23-04-2020,23:34:51,facebook,
NE474995OK,platinum,23-04-2020,23:34:52,android,
OM879082JP,platinum,23-04-2020,23:41:36,website,
TT808619GL,platinum,23-04-2020,23:56:32,google,sell in bulk online
JG682489WJ,platinum,24-04-2020,0:31:44,google,sell in bulk online
XP916725WO,platinum,24-04-2020,0:44:40,website,
MH823168LC,sliver,24-04-2020,0:50:42,website,
DX551619BG,sliver,24-04-2020,1:03:41,android,
VW842043ZS,platinum,24-04-2020,1:23:09,website,
EM945290YT,platinum,24-04-2020,1:24:43,website,
TN495384JN,platinum,24-04-2020,1:35:50,google,sell in bulk online
ZM685562RU,sliver,24-04-2020,1:43:09,google,sell in bulk online
AV616811XN,sliver,24-04-2020,2:20:56,website,
WP684025SN,sliver,24-04-2020,2:35:14,website,
VU813587JL,platinum,24-04-2020,2:55:05,website,
LL511623TG,platinum,24-04-2020,3:33:57,website,
PU847045UG,platinum,24-04-2020,5:53:22,whatsapp,
TF519117KE,sliver,24-04-2020,6:53:49,website,
UP613516TP,platinum,24-04-2020,7:12:34,google,sell on internet
OL437334IU,sliver,24-04-2020,7:15:25,website,
EE264139OZ,platinum,24-04-2020,8:07:25,whatsapp,
RZ723036XG,sliver,24-04-2020,8:33:04,website,
HE826953RP,platinum,24-04-2020,8:51:06,website,
LS775625CX,platinum,24-04-2020,9:13:01,whatsapp,
PC673038HP,platinum,24-04-2020,9:26:56,website,
RF621813HP,platinum,24-04-2020,9:37:08,website,
AB707896MG,platinum,24-04-2020,9:40:50,google,sell online
UN261798LX,bronze,24-04-2020,9:43:17,website,
IA339358EI,platinum,24-04-2020,9:52:10,google,sell in bulk online
JY959953XF,platinum,24-04-2020,10:10:43,google,sell in bulk online
ZX166886SJ,bronze,24-04-2020,10:14:53,google,sell online
XS208461TW,platinum,24-04-2020,10:23:44,google,bulkpro
UA822888JR,platinum,24-04-2020,10:25:07,google,bulkpro
RS928097UB,sliver,24-04-2020,10:30:52,google,sell in bulk online
SK204734PE,platinum,24-04-2020,10:40:37,website,
ST468847AR,sliver,24-04-2020,10:41:51,website,
FR758951ST,sliver,24-04-2020,10:43:24,website,
RB688963AQ,sliver,24-04-2020,11:02:18,website,
PR638412ZP,bronze,24-04-2020,11:12:31,website,
MH806751RW,platinum,24-04-2020,11:13:48,website,
IB609427EF,sliver,24-04-2020,11:27:10,website,
HH636816AD,platinum,24-04-2020,11:32:01,google,sell in bulk online
PF861987EN,platinum,24-04-2020,11:37:28,website,
QI279075NY,platinum,24-04-2020,11:39:03,google,sell in bulk online
ZQ594126JN,platinum,24-04-2020,11:42:22,google,sell on amazon
NO547382DD,platinum,24-04-2020,11:43:08,google,bulkpro
HN609089YI,sliver,24-04-2020,12:06:15,google,sell online
OK468640ZM,sliver,24-04-2020,12:06:43,website,
DJ434193SZ,platinum,24-04-2020,12:36:24,website,
RF663872PN,platinum,24-04-2020,12:40:43,google,sell on amazon
ET969984CZ,platinum,24-04-2020,12:48:57,tele-sales,
RI103241ML,sliver,24-04-2020,12:49:42,website,
CO713697UH,gold,24-04-2020,13:03:58,website,
KS702313AO,platinum,24-04-2020,13:08:39,website,
XI916744MW,platinum,24-04-2020,13:08:46,google,sell in bulk online
QJ992714UH,gold,24-04-2020,13:18:15,google,sell online
IH714425MD,platinum,24-04-2020,13:26:27,tele-sales,
MM608815UC,platinum,24-04-2020,13:28:18,tele-sales,
RI151213CD,sliver,24-04-2020,13:29:31,tele-sales,
YY935981RI,sliver,24-04-2020,13:41:31,website,
CL663086JK,sliver,24-04-2020,13:44:02,website,
HH701949CA,platinum,24-04-2020,13:45:42,website,
ON843977XH,platinum,24-04-2020,13:56:18,google,sell on internet
HP139571BB,platinum,24-04-2020,13:56:50,tele-sales,
IF243620VU,platinum,24-04-2020,13:58:13,facebook,
LP189719DN,sliver,24-04-2020,13:58:23,tele-sales,
IO591955CE,platinum,24-04-2020,14:11:09,website,
TB556041PM,platinum,24-04-2020,14:13:42,google,sell online
DB747951MG,platinum,24-04-2020,14:39:09,website,
TC173963UI,platinum,24-04-2020,14:41:01,tele-sales,
AU131017ZJ,sliver,24-04-2020,14:46:05,website,
KO295337HD,platinum,24-04-2020,14:50:28,website,
TJ578161NC,bronze,24-04-2020,15:17:28,website,
QS125233ZP,sliver,24-04-2020,15:17:53,google,sell in bulk online
AW785385NE,platinum,24-04-2020,15:18:59,website,
VC245847UO,platinum,24-04-2020,15:28:07,website,
JZ535166TL,platinum,24-04-2020,15:49:30,website,
IP936250OU,platinum,24-04-2020,15:51:18,google,sell in bulk online
AF466823XI,platinum,24-04-2020,15:52:11,website,
MR287168NQ,bronze,24-04-2020,15:53:47,website,
KH387287OR,platinum,24-04-2020,15:59:21,website,
TC826237DA,platinum,24-04-2020,16:03:22,website,
UL658043HG,sliver,24-04-2020,16:03:58,website,
AV536610TW,platinum,24-04-2020,16:15:15,tele-sales,
YQ305768GW,sliver,24-04-2020,16:20:51,google,sell on amazon
WZ198883KW,sliver,24-04-2020,16:21:28,google,sell online
KR683840EG,gold,24-04-2020,16:38:02,tele-sales,
GC645280GR,platinum,24-04-2020,16:40:16,tele-sales,
TL478339JS,platinum,24-04-2020,16:44:10,google,sell in bulk online
VW504424IN,gold,24-04-2020,16:50:15,tele-sales,
JW337915KT,platinum,24-04-2020,16:51:19,android,
MG126867PR,bronze,24-04-2020,16:55:05,google,sell in bulk online
TN472166ZA,platinum,24-04-2020,17:03:57,tele-sales,
YX564718UW,platinum,24-04-2020,17:21:02,website,
XW463286UP,bronze,24-04-2020,17:21:15,website,
CR337161LM,platinum,24-04-2020,17:22:54,google,sell online
AX642337AG,platinum,24-04-2020,17:25:24,google,bulkpro
KJ325722JB,platinum,24-04-2020,17:27:16,google,sell in bulk online
FX492645NH,platinum,24-04-2020,17:29:48,tele-sales,
LJ861220ID,platinum,24-04-2020,17:30:53,google,sell in bulk online
VP302234IJ,sliver,24-04-2020,18:08:05,website,
VQ999538LQ,platinum,24-04-2020,18:21:56,tele-sales,
PU206732JB,platinum,24-04-2020,18:27:44,android,
EA468589WO,sliver,24-04-2020,18:30:33,google,sell in bulk online
TD354032RE,platinum,24-04-2020,18:44:56,google,sell on amazon
JX912867HR,platinum,24-04-2020,18:48:13,website,
DE645392BY,platinum,24-04-2020,18:55:51,facebook,
BN655993EP,gold,24-04-2020,19:16:24,website,
ZR927528FN,platinum,24-04-2020,19:22:00,google,sell online
YG202274AX,platinum,24-04-2020,19:45:39,website,
HZ429037FN,sliver,24-04-2020,20:07:39,google,sell in bulk online
GE572313YW,gold,24-04-2020,20:07:44,website,
KF683930JC,platinum,24-04-2020,20:15:56,google,sell online
LC427772TW,sliver,24-04-2020,20:18:57,google,bulkpro
MD483410YB,bronze,24-04-2020,20:21:30,website,
TW551718TG,platinum,24-04-2020,20:30:00,website,
NK997937TD,sliver,24-04-2020,20:40:30,website,
UT991781TS,sliver,24-04-2020,20:50:35,website,
FC468047GK,platinum,24-04-2020,20:52:46,tele-sales,
ZV442942PT,platinum,24-04-2020,21:03:35,google,sell in bulk online
BU158275IH,sliver,24-04-2020,21:25:15,google,bulkpro
ZM195323XL,platinum,24-04-2020,21:25:40,google,bulkpro
NR925659IT,platinum,24-04-2020,21:47:16,google,sell in bulk online
MC141089MW,sliver,24-04-2020,21:51:41,android,
OG238792XW,platinum,24-04-2020,21:57:11,website,
HC534364PM,sliver,24-04-2020,21:59:24,website,
OG195786EV,sliver,24-04-2020,22:02:55,website,
UE415561NR,platinum,24-04-2020,22:15:13,google,sell in bulk online
HB649732UD,platinum,24-04-2020,22:16:09,website,
GN914660NU,platinum,24-04-2020,22:18:53,website,
LV714543QT,platinum,24-04-2020,22:26:39,website,
NE408861RC,platinum,24-04-2020,22:37:02,google,sell on amazon
OI189976ZM,platinum,24-04-2020,22:37:18,Youtube,
YP334559EF,platinum,24-04-2020,22:43:43,website,
YU278768DA,bronze,24-04-2020,22:57:59,android,
AU778293JE,bronze,24-04-2020,22:59:46,website,
DH838927EO,sliver,24-04-2020,23:20:38,website,
DJ996726FM,platinum,24-04-2020,23:26:35,website,
CV758520WS,platinum,24-04-2020,23:27:23,google,sell online
FI901864II,platinum,24-04-2020,23:37:39,facebook,
EP328385XF,platinum,24-04-2020,23:42:12,Youtube,
LX724647CR,platinum,24-04-2020,23:45:34,google,sell in bulk online
DY721483HJ,platinum,25-04-2020,0:00:17,Youtube,
